1.14 -4.99758e-233	-9.99508e-231	1	0	100	inf
1.15 -4.77206e-250	9.99517e-233	1	0	100	inf
1.16 -4.99754e-237	-9.995e-235	1	0	100	inf
1.17 -3.69408e-254	9.99508e-237	1	0	100	inf
1.18 -4.9975e-241	-9.99492e-239	1	0	100	inf
1.19 -4.50937e-258	9.995e-241	1	0	100	inf
1.2 -4.99746e-245	-9.99483e-243	1	0	100	inf
1.21 -2.96402e-262	9.99492e-245	1	0	100	inf
1.22 -4.99742e-249	-9.99475e-247	1	0	100	inf
1.23 -3.61818e-266	9.99483e-249	1	0	100	inf
1.24 -4.99738e-253	-9.99467e-251	1	0	100	inf
1.25 -3.78577e-270	9.99475e-253	1	0	100	inf
1.26 -4.99733e-257	-9.99458e-255	1	0	100	inf
1.27 -5.10268e-274	9.99467e-257	1	0	100	inf
1.28 -4.99729e-261	-9.9945e-259	1	0	100	inf
1.29 -3.17319e-278	9.99458e-261	1	0	100	inf
1.3 -4.99725e-265	-9.99442e-263	1	0	100	inf
1.31 -2.86928e-282	9.9945e-265	1	0	100	inf
1.32 -4.99721e-269	-9.99433e-267	1	0	100	inf
1.33 -4.02792e-286	9.99442e-269	1	0	100	inf
1.34 -4.99717e-273	-9.99425e-271	1	0	100	inf
1.35 -3.95489e-290	9.99433e-273	1	0	100	inf
1.36 -4.99713e-277	-9.99417e-275	1	0	100	inf
1.37 -4.43631e-294	9.99425e-277	1	0	100	inf
1.38 -4.99708e-281	-9.99408e-279	1	0	100	inf
1.39 -4.93759e-298	9.99417e-281	1	0	100	inf
1.4 -4.99704e-285	-9.994e-283	1	0	100	inf
1.41 -5.93011e-302	9.99408e-285	1	0	100	inf
1.42 -4.997e-289	-9.99392e-287	1	0	100	inf
1.43 -5.81416e-306	9.994e-289	1	0	100	inf
1.44 -4.99696e-293	-9.99384e-291	1	0	100	inf
1.45 2.17238e-310	9.99392e-293	1	0	100	inf
1.46 -4.99692e-297	-9.99375e-295	1	0	100	inf
1.47 7.02252e-310	9.99384e-297	1	0	100	inf
