# 1:t 2:Norma 3:PosX_Esp 4:CorrienteJ 5:Momento_Esp 6:Energia_Esp 7:Re(psi1_cnt) 8:Im(psi1_cnt) 9:Mod2(psi1_cnt) 10:Re(psi2_cnt) 11:Im(psi2_cnt) 12:Mod2(psi2_cnt)
    0.5000   1.0000000E+00   4.8618347E-01   9.7229695E-01   4.9476405E+00   5.0861531E+00  -3.0249929E-01  -1.5566342E-01   1.1573692E-01  -2.3051034E-01  -1.5623179E-01   7.7543389E-02
    0.5050   1.0000000E+00   4.9104421E-01   9.7231419E-01   4.9476405E+00   5.0861531E+00  -3.0624682E-01  -1.4788383E-01   1.1565674E-01  -2.3436312E-01  -1.5026756E-01   7.7506413E-02
    0.5100   1.0000000E+00   4.9590504E-01   9.7233236E-01   4.9476405E+00   5.0861531E+00  -3.0979309E-01  -1.4001325E-01   1.1557547E-01  -2.3806137E-01  -1.4420906E-01   7.7469469E-02
    0.5150   1.0000000E+00   5.0076596E-01   9.7235145E-01   4.9476405E+00   5.0861531E+00  -3.1313592E-01  -1.3205688E-01   1.1549313E-01  -2.4160276E-01  -1.3806031E-01   7.7432542E-02
    0.5200   1.0000000E+00   5.0562698E-01   9.7237143E-01   4.9476405E+00   5.0861531E+00  -3.1627323E-01  -1.2401999E-01   1.1540972E-01  -2.4498506E-01  -1.3182541E-01   7.7395617E-02
    0.5250   1.0000000E+00   5.1048810E-01   9.7239226E-01   4.9476405E+00   5.0861531E+00  -3.1920310E-01  -1.1590789E-01   1.1532526E-01  -2.4820614E-01  -1.2550852E-01   7.7358677E-02
    0.5300   1.0000000E+00   5.1534933E-01   9.7241391E-01   4.9476405E+00   5.0861531E+00  -3.2192374E-01  -1.0772594E-01   1.1523977E-01  -2.5126401E-01  -1.1911382E-01   7.7321704E-02
    0.5350   1.0000000E+00   5.2021066E-01   9.7243634E-01   4.9476405E+00   5.0861531E+00  -3.2443351E-01  -9.9479528E-02   1.1515328E-01  -2.5415675E-01  -1.1264558E-01   7.7284678E-02
    0.5400   1.0000000E+00   5.2507212E-01   9.7245950E-01   4.9476405E+00   5.0861531E+00  -3.2673089E-01  -9.1174107E-02   1.1506579E-01  -2.5688257E-01  -1.0610807E-01   7.7247577E-02
    0.5450   1.0000000E+00   5.2993369E-01   9.7248336E-01   4.9476405E+00   5.0861531E+00  -3.2881453E-01  -8.2815149E-02   1.1497734E-01  -2.5943979E-01  -9.9505650E-02   7.7210380E-02
    0.5500   1.0000000E+00   5.3479537E-01   9.7250787E-01   4.9476405E+00   5.0861531E+00  -3.3068318E-01  -7.4408162E-02   1.1488794E-01  -2.6182685E-01  -9.2842689E-02   7.7173063E-02
    0.5550   1.0000000E+00   5.3965719E-01   9.7253297E-01   4.9476405E+00   5.0861531E+00  -3.3233579E-01  -6.5958679E-02   1.1479762E-01  -2.6404228E-01  -8.6123603E-02   7.7135601E-02
    0.5600   1.0000000E+00   5.4451913E-01   9.7255862E-01   4.9476405E+00   5.0861531E+00  -3.3377140E-01  -5.7472261E-02   1.1470641E-01  -2.6608475E-01  -7.9352844E-02   7.7097969E-02
    0.5650   1.0000000E+00   5.4938120E-01   9.7258476E-01   4.9476405E+00   5.0861531E+00  -3.3498923E-01  -4.8954487E-02   1.1461432E-01  -2.6795303E-01  -7.2534893E-02   7.7060139E-02
    0.5700   1.0000000E+00   5.5424340E-01   9.7261134E-01   4.9476405E+00   5.0861531E+00  -3.3598862E-01  -4.0410955E-02   1.1452140E-01  -2.6964602E-01  -6.5674260E-02   7.7022083E-02
    0.5750   1.0000000E+00   5.5910574E-01   9.7263830E-01   4.9476405E+00   5.0861531E+00  -3.3676908E-01  -3.1847274E-02   1.1442766E-01  -2.7116271E-01  -5.8775480E-02   7.6983774E-02
    0.5800   1.0000000E+00   5.6396821E-01   9.7266558E-01   4.9476405E+00   5.0861531E+00  -3.3733024E-01  -2.3269063E-02   1.1433314E-01  -2.7250224E-01  -5.1843111E-02   7.6945180E-02
    0.5850   1.0000000E+00   5.6883082E-01   9.7269312E-01   4.9476405E+00   5.0861531E+00  -3.3767189E-01  -1.4681948E-02   1.1423787E-01  -2.7366385E-01  -4.4881729E-02   7.6906271E-02
    0.5900   1.0000000E+00   5.7369356E-01   9.7272085E-01   4.9476405E+00   5.0861531E+00  -3.3779397E-01  -6.0915549E-03   1.1414187E-01  -2.7464689E-01  -3.7895928E-02   7.6867016E-02
    0.5950   1.0000000E+00   5.7855645E-01   9.7274871E-01   4.9476405E+00   5.0861531E+00  -3.3769655E-01   2.4964912E-03   1.1404519E-01  -2.7545085E-01  -3.0890312E-02   7.6827382E-02
